date,gflu,source1,cflu,source2,dif,pdif,sweek,swweekly,week,lcflu,lcflu3,lcflu4,lcflu5,dif_2,dif_3,dif2,absdif,s3dlscflu09,s3difdcflu09,s3difdcflu092,s3adifdcflu09,s3degflu09,s3difdeflu09,s3difdeflu092,s3adifdeflu09,s2dlscflu09,s2difdcflu09,s2difdcflu092,s2adifdcflu09,s1dlscflu09,s1difdcflu09,s1difdcflu092,s1adifdcflu09,dlscflu09,difdcflu09,difdcflu092,adifdcflu09,s2degflu09,s2difdeflu09,s2difdeflu092,s2adifdeflu09,s1degflu09,s1difdeflu09,s1difdeflu092,s1adifdeflu09,degflu09,difdeflu09,difdeflu092,adifdeflu09,dlscflul3,difdcflul3,difdcflul32,adifdcflul3,degflul3,difdeflul3,difdeflul32,adifdeflul3,r1c1neg,r1c1pos,r1c2neg,r1c2pos,r1c3neg,r1c3pos,r1c4neg,r1c4pos,r1c5neg,r1c5pos,r1c6neg,r1c6pos,r1c7neg,r1c7pos,r1c8neg,r1c8pos,r2c1neg,r2c1pos,r2c2neg,r2c2pos,r2c3neg,r2c3pos,r2c4neg,r2c4pos,r2c5neg,r2c5pos,r2c6neg,r2c6pos,r2c7neg,r2c7pos,r3c1neg,r3c1pos,r3c2neg,r3c2pos,r3c3neg,r3c3pos,r3c4neg,r3c4pos,r3c5neg,r3c5pos,r3c6neg,r3c6pos,r4c1neg,r4c1pos,r4c2neg,r4c2pos,r4c3neg,r4c3pos,r4c4neg,r4c4pos,r4c5neg,r4c5pos,r5c1neg,r5c1pos,r5c2neg,r5c2pos,r5c3neg,r5c3pos,r5c4neg,r5c4pos,r6c1neg,r6c1pos,r6c2neg,r6c2pos,r6c3neg,r6c3pos,r7c1neg,r7c1pos,r7c2neg,r7c2pos,r8c1neg,r8c1pos,cdifdeflu09,oos
1/7/07,2.082,Google Flu,2.0923228,CDC,-0.010322809,-0.00493366,7-Jan-07,2007w2,2,3.0259678,2.8745267,2.4040747,1.9537557,-0.47896791,-0.56952667,0.00010656,0.010322809,2.8388274,0.74650455,0.55726904,0.74650455,2.4242342,0.33191133,0.11016513,0.33191133,2.0764809,-0.015841961,0.000250968,0.015841961,2.3269894,0.23466659,0.055068407,0.23466659,2.3203161,0.22799325,0.05198092,0.22799325,2.2598989,0.16757607,0.028081741,0.16757607,2.2572627,0.16493988,0.027205164,0.16493988,2.2455025,0.15317965,0.023464004,0.15317965,2.0586557,-0.033667088,0.001133473,0.033667088,2.3594651,0.2671423,0.071365006,0.2671423,-0.75682735,0.73618174,-0.34223413,0.32158852,0.005519152,-0.02616477,-0.2449894,0.22434378,-0.23831606,0.21767044,-0.17789888,0.15725327,-0.17526269,0.15461707,-0.16350245,0.14285684,0.41459322,1.0784159,0.76234651,0.73066258,0.51183796,0.98117113,0.5185113,0.9744978,0.57892847,0.91408062,0.58156466,0.91144443,0.5933249,0.89968419,0.34775329,0.31606936,0.09724474,0.56657791,0.10391808,0.55990458,0.16433525,0.4994874,0.16697145,0.49685121,0.17873168,0.48509097,-0.25050855,0.21882463,-0.24383521,0.21215129,-0.18341804,0.15173411,-0.18078184,0.14909792,-0.16902161,0.13733768,0.006673336,0.46265984,0.067090511,0.40224266,0.069726706,0.39960647,0.08148694,0.38784623,0.060417175,0.39556932,0.06305337,0.39293313,0.074813604,0.3811729,0.002636194,0.33251595,0.014396429,0.32075572,0.011760235,0.31811953,0.79651165,
1/14/07,1.9680001,Google Flu,2.2939591,CDC,-0.32595909,-0.14209455,14-Jan-07,2007w3,3,2.3781703,3.0259678,2.8745267,2.4040747,0.040829659,-0.47896791,0.10624932,0.32595909,2.2866573,-0.007301807,5.33164E-05,0.007301807,1.9623362,-0.33162296,0.10997379,0.33162296,2.1936777,-0.10028148,0.010056375,0.10028148,2.1677251,-0.12623405,0.015935037,0.12623405,2.2284698,-0.065489292,0.004288848,0.065489292,2.1986687,-0.095290422,0.009080265,0.095290422,2.1979485,-0.096010685,0.009218052,0.096010685,2.1862431,-0.10771608,0.011602755,0.10771608,2.5088701,0.21491098,0.04618673,0.21491098,2.3330579,0.03909874,0.001528711,0.03909874,-0.31865728,-0.33326089,0.005663872,-0.65758204,-0.22567761,-0.42624056,-0.19972503,-0.45219314,-0.26046979,-0.39144838,-0.23066866,-0.42124951,-0.2299484,-0.42196977,-0.218243,-0.43367517,0.32432115,-0.33892477,0.09297967,-0.10758328,0.11893225,-0.13353586,0.058187485,-0.0727911,0.087988615,-0.10259223,0.088708878,-0.10331249,0.10041428,-0.11501789,-0.23134148,-0.43190444,-0.2053889,-0.45785701,-0.26613367,-0.39711225,-0.23633254,-0.42691338,-0.23561227,-0.42763364,-0.22390687,-0.43933904,0.025952578,-0.22651553,-0.034792185,-0.16577077,-0.004991055,-0.1955719,-0.004270792,-0.19629216,0.007434607,-0.20799756,-0.060744762,-0.19172335,-0.030943632,-0.22152448,-0.03022337,-0.22224474,-0.018517971,-0.23395014,0.02980113,-0.16077971,0.030521393,-0.16149998,0.042226791,-0.17320538,0.000720263,-0.19130111,0.012425661,-0.20300651,0.011705399,-0.20372677,0.21124031,
1/21/07,2.1819999,Google Flu,2.7450092,CDC,-0.56300926,-0.20510288,21-Jan-07,2007w4,4,2.0923228,2.3781703,3.0259678,2.8745267,-0.010322809,0.040829659,0.31697944,0.56300926,2.0430067,-0.70200253,0.49280754,0.70200253,2.2087126,-0.53629661,0.28761405,0.53629661,2.701762,-0.043247223,0.001870322,0.043247223,2.7579217,0.012912512,0.000166733,0.012912512,2.7464793,0.001470089,2.16E-06,0.001470089,2.6788654,-0.066143751,0.004374996,0.066143751,2.6798477,-0.065161467,0.004246017,0.065161467,2.6810021,-0.064007044,0.004096902,0.064007044,2.7202024,-0.024806738,0.000615374,0.024806738,2.643512,-0.10149717,0.010301677,0.10149717,0.13899326,-1.2650118,-0.026712656,-1.0993059,-0.51976204,-0.60625648,-0.57592177,-0.55009675,-0.56447935,-0.56153917,-0.49686551,-0.62915301,-0.4978478,-0.62817073,-0.49900222,-0.62701631,-0.16570592,-1.2382991,-0.6587553,-0.74524975,-0.71491504,-0.68909001,-0.70347261,-0.70053244,-0.63585877,-0.76814628,-0.63684106,-0.76716399,-0.63799548,-0.76600957,-0.49304938,-0.57954383,-0.54920912,-0.52338409,-0.5377667,-0.53482652,-0.47015285,-0.60244036,-0.47113514,-0.60145807,-0.47228956,-0.60030365,-0.056159735,-0.030334711,-0.044717312,-0.041777134,0.022896528,-0.10939097,0.021914244,-0.10840869,0.020759821,-0.10725427,0.011442423,0.014382601,0.079056263,-0.053231239,0.078073978,-0.052248955,0.076919556,-0.051094532,0.06761384,-0.064673662,0.066631556,-0.063691378,0.065477133,-0.062536955,-0.000982285,-0.13130522,-0.002136707,-0.13015079,-0.001154423,-0.12916851,0.28875968,
1/28/07,2.4089999,Google Flu,3.0443397,CDC,-0.63533974,-0.20869541,28-Jan-07,2007w5,5,2.2939591,2.0923228,2.3781703,3.0259678,-0.32595909,-0.010322809,0.40365657,0.63533974,2.2148774,-0.82946229,0.68800771,0.82946229,2.6455195,-0.39882016,0.15905753,0.39882016,3.1895416,0.14520192,0.021083597,0.14520192,3.2329712,0.18863153,0.035581857,0.18863153,3.240834,0.19649434,0.038610026,0.19649434,3.0774524,0.033112764,0.001096455,0.033112764,3.0818048,0.037465096,0.001403633,0.037465096,3.0827684,0.038428783,0.001476771,0.038428783,3.1990786,0.1547389,0.023944128,0.1547389,3.0087194,-0.035620213,0.0012688,0.035620213,0.19412255,-1.464802,-0.23651958,-1.0341599,-0.78054166,-0.49013782,-0.82397127,-0.4467082,-0.83183408,-0.4388454,-0.6684525,-0.60222697,-0.67280483,-0.59787464,-0.67376852,-0.59691095,-0.43064213,-1.2282825,-0.97466421,-0.68426037,-1.0180938,-0.64083076,-1.0259566,-0.63296795,-0.86257505,-0.79634953,-0.86692739,-0.79199719,-0.86789107,-0.79103351,-0.54402208,-0.25361824,-0.5874517,-0.21018863,-0.5953145,-0.20232582,-0.43193293,-0.3657074,-0.43628526,-0.36135507,-0.43724895,-0.36039138,-0.043429613,0.33383346,-0.051292419,0.34169626,0.11208916,0.17831469,0.10773683,0.18266702,0.10677314,0.1836307,-0.007862806,0.38512588,0.15551877,0.2217443,0.15116644,0.22609663,0.15020275,0.22706032,0.16338158,0.22960711,0.15902925,0.23395944,0.15806556,0.23492312,-0.004352331,0.07057786,-0.005316019,0.071541548,-0.000963688,0.075893879,0.56782943,
2/4/07,2.806,Google Flu,3.4999869,CDC,-0.69398689,-0.19828272,4-Feb-07,2007w6,6,2.7450092,2.2939591,2.0923228,2.3781703,-0.56300926,-0.32595909,0.48161781,0.69398689,2.5993435,-0.90064335,0.81115842,0.90064335,3.1980124,-0.30197453,0.091188617,0.30197453,3.5680799,0.068093061,0.004636665,0.068093061,3.5637643,0.063777447,0.004067563,0.063777447,3.5738683,0.073881388,0.005458459,0.073881388,3.428447,-0.071539879,0.005117954,0.071539879,3.4336364,-0.06635046,0.004402384,0.06635046,3.4326842,-0.067302704,0.004529654,0.067302704,3.6282568,0.12826991,0.016453169,0.12826991,3.3851242,-0.11486268,0.013193435,0.11486268,0.20665646,-1.5946302,-0.39201236,-0.99596143,-0.76207995,-0.62589383,-0.75776434,-0.63020945,-0.76786828,-0.6201055,-0.62244701,-0.76552677,-0.62763643,-0.76033735,-0.62668419,-0.7612896,-0.59866881,-1.2026179,-0.96873641,-0.83255029,-0.9644208,-0.8368659,-0.97452474,-0.82676196,-0.82910347,-0.97218323,-0.83429289,-0.96699381,-0.83334064,-0.96794605,-0.3700676,-0.23388147,-0.36575198,-0.23819709,-0.37585592,-0.22809315,-0.23043466,-0.37351441,-0.23562407,-0.368325,-0.23467183,-0.36927724,0.004315615,0.13187051,-0.005788326,0.14197445,0.13963294,-0.003446817,0.13444352,0.001742601,0.13539577,0.000790358,-0.010103941,0.13765883,0.13531733,-0.007762432,0.13012791,-0.002573013,0.13108015,-0.003525257,0.14542127,0.002341509,0.14023185,0.007530928,0.14118409,0.006578684,-0.005189419,-0.13789034,-0.004237175,-0.13884258,0.000952244,-0.13365316,0.2771318,
2/11/07,2.97,Google Flu,3.5785096,CDC,-0.60850954,-0.17004552,11-Feb-07,2007w7,7,3.0443397,2.7450092,2.2939591,2.0923228,-0.63533974,-0.56300926,0.37028387,0.60850954,2.8544872,-0.72402239,0.52420843,0.72402239,3.4090643,-0.16944528,0.028711701,0.16944528,3.7304499,0.15194035,0.023085868,0.15194035,3.6171989,0.038689375,0.001496868,0.038689375,3.6298444,0.051334858,0.002635268,0.051334858,3.6429744,0.064464808,0.004155711,0.064464808,3.6452706,0.066761017,0.004457033,0.066761017,3.6418653,0.063355684,0.004013943,0.063355684,3.8549068,0.27639723,0.07639543,0.27639723,3.650327,0.071817398,0.005157739,0.071817398,0.11551285,-1.3325319,-0.43906426,-0.77795482,-0.76044989,-0.45656919,-0.64719892,-0.56982017,-0.6598444,-0.55717468,-0.67297435,-0.54404473,-0.67527056,-0.54174852,-0.67186522,-0.54515386,-0.55457711,-0.89346766,-0.87596273,-0.57208204,-0.76271176,-0.68533301,-0.77535725,-0.67268753,-0.7884872,-0.65955758,-0.79078341,-0.65726137,-0.78737807,-0.6606667,-0.32138562,-0.01750493,-0.20813465,-0.1307559,-0.22078013,-0.11811042,-0.23391008,-0.10498047,-0.23620629,-0.10268426,-0.23280096,-0.10608959,0.11325097,0.19062972,0.10060549,0.2032752,0.087475538,0.21640515,0.085179329,0.21870136,0.088584661,0.21529603,-0.012645483,0.090024233,-0.025775433,0.10315418,-0.028071642,0.10545039,-0.024666309,0.10204506,-0.01312995,0.11579967,-0.015426159,0.11809587,-0.012020826,0.11469054,-0.002296209,0.13122582,0.001109123,0.12782049,0.003405333,0.1301167,0.62209302,
2/18/07,2.941,Google Flu,3.2897861,CDC,-0.34878612,-0.10602091,18-Feb-07,2007w8,8,3.4999869,3.0443397,2.7450092,2.2939591,-0.69398689,-0.63533974,0.12165175,0.34878612,3.2428718,-0.046914339,0.002200955,0.046914339,3.4197004,0.12991428,0.016877722,0.12991428,3.4481406,0.15835452,0.025076155,0.15835452,3.5127876,0.22300148,0.04972966,0.22300148,3.4809234,0.19113731,0.036533471,0.19113731,3.3640091,0.074223042,0.00550906,0.074223042,3.3678868,0.078100681,0.006099716,0.078100681,3.370049,0.080262899,0.006442133,0.080262899,3.2984831,0.008697033,7.56384E-05,0.008697033,3.2752912,-0.014494896,0.000210102,0.014494896,-0.30187178,-0.39570045,-0.4787004,-0.21887183,-0.50714064,-0.19043159,-0.5717876,-0.12578464,-0.53992343,-0.1576488,-0.42300916,-0.27456307,-0.4268868,-0.27068543,-0.42904902,-0.26852322,-0.17682862,0.082999945,-0.20526886,0.11144018,-0.26991582,0.17608714,-0.23805165,0.14422297,-0.12113738,0.027308702,-0.12501502,0.031186342,-0.12717724,0.03334856,-0.028440237,0.2882688,-0.093087196,0.35291576,-0.06122303,0.3210516,0.055691242,0.20413733,0.051813602,0.20801497,0.049651384,0.21017718,-0.064646959,0.381356,-0.032782793,0.34949183,0.084131479,0.23257756,0.080253839,0.2364552,0.078091621,0.23861742,0.031864166,0.41413879,0.14877844,0.29722452,0.1449008,0.30110216,0.14273858,0.30326438,0.11691427,0.26536036,0.11303663,0.269238,0.11087441,0.27140021,-0.00387764,0.15232372,-0.006039858,0.15448594,-0.002162218,0.15836358,0.67441863,
2/25/07,2.641,Google Flu,2.8914917,CDC,-0.25049162,-0.08663059,25-Feb-07,2007w9,9,3.5785096,3.4999869,3.0443397,2.7450092,-0.60850954,-0.69398689,0.062746048,0.25049162,3.309803,0.41831136,0.1749844,0.41831136,3.0650699,0.17357826,0.030129414,0.17357826,2.877501,-0.013990641,0.000195738,0.013990641,2.7243028,-0.16718888,0.027952123,0.16718888,2.7583971,-0.13309455,0.01771416,0.13309455,2.8429096,-0.048582077,0.002360218,0.048582077,2.8423553,-0.0491364,0.002414386,0.0491364,2.8340428,-0.057448864,0.003300372,0.057448864,3.0793486,0.18785691,0.035290219,0.18785691,2.9273479,0.035856247,0.00128567,0.035856247,-0.66880298,0.16781974,-0.42406988,-0.076913357,-0.23650098,-0.26448226,-0.083302736,-0.4176805,-0.11739707,-0.38358617,-0.20190954,-0.2990737,-0.20135522,-0.29962802,-0.19304276,-0.30794048,0.2447331,0.59188962,0.432302,0.40432072,0.58550024,0.25112247,0.55140591,0.28521681,0.46689343,0.36972928,0.46744776,0.36917496,0.47576022,0.36086249,0.1875689,0.15958762,0.34076715,0.00638938,0.30667281,0.040483713,0.22216034,0.12499619,0.22271466,0.12444186,0.23102713,0.1161294,0.15319824,-0.18117952,0.11910391,-0.14708519,0.034591436,-0.062572718,0.03514576,-0.063127041,0.043458223,-0.071439505,-0.034094334,-0.30028343,-0.11860681,-0.21577096,-0.11805248,-0.21632528,-0.10974002,-0.22463775,-0.084512472,-0.18167663,-0.083958149,-0.18223095,-0.075645685,-0.19054341,0.000554323,-0.097718477,0.008866787,-0.10603094,0.008312464,-0.10658526,0.30620155,
3/4/07,2.424,Google Flu,2.6207476,CDC,-0.19674754,-0.075073063,4-Mar-07,2007w10,10,3.2897861,3.5785096,3.4999869,3.0443397,-0.34878612,-0.60850954,0.038709596,0.19674754,3.0637009,0.44295335,0.19620767,0.44295335,2.6757059,0.054958344,0.00302042,0.054958344,2.6799519,0.05920434,0.003505154,0.05920434,2.7363434,0.11559582,0.013362393,0.11559582,2.6981235,0.077375889,0.005987028,0.077375889,2.7595365,0.13878894,0.01926237,0.13878894,2.757015,0.13626742,0.01856881,0.13626742,2.7581072,0.13735962,0.018867664,0.13735962,2.5522511,-0.068496466,0.004691766,0.068496466,2.7242839,0.10353637,0.010719779,0.10353637,-0.63970089,0.24620581,-0.25170588,-0.1417892,-0.25595188,-0.1375432,-0.31234336,-0.081151724,-0.27412343,-0.11937165,-0.33553648,-0.057958603,-0.33301497,-0.060480118,-0.33410716,-0.059387922,0.387995,0.49791169,0.38374901,0.50215769,0.32735753,0.55854917,0.36557746,0.52032924,0.30416441,0.58174229,0.30668592,0.57922077,0.30559373,0.58031297,-0.004245997,0.11416268,-0.060637474,0.17055416,-0.022417545,0.13233423,-0.083830595,0.19374728,-0.08130908,0.19122577,-0.082401276,0.19231796,-0.056391478,0.17480016,-0.018171549,0.13658023,-0.079584599,0.19799328,-0.077063084,0.19547176,-0.078155279,0.19656396,0.038219929,0.19297171,-0.023193121,0.25438476,-0.020671606,0.25186324,-0.021763802,0.25295544,-0.06141305,0.21616483,-0.058891535,0.21364331,-0.05998373,0.21473551,0.002521515,0.27505636,0.001429319,0.27614856,-0.001092196,0.27362704,0.77131784,
3/11/07,2.086,Google Flu,2.5338712,CDC,-0.44787121,-0.17675374,11-Mar-07,2007w11,11,2.8914917,3.2897861,3.5785096,3.4999869,-0.25049162,-0.34878612,0.20058861,0.44787121,2.7242024,0.19033122,0.036225975,0.19033122,2.2748199,-0.25905132,0.067107588,0.25905132,2.3071344,-0.22673678,0.051409569,0.22673678,2.3252485,-0.20862269,0.043523427,0.20862269,2.3384981,-0.19537306,0.038170632,0.19537306,2.4228876,-0.11098361,0.012317361,0.11098361,2.4193265,-0.11454463,0.013120472,0.11454463,2.4167881,-0.11708307,0.013708446,0.11708307,2.3441155,-0.18975568,0.036007218,0.18975568,2.4123232,-0.12154794,0.014773901,0.12154794,-0.63820243,-0.25753999,-0.18881989,-0.70692253,-0.22113442,-0.67460799,-0.23924851,-0.6564939,-0.25249815,-0.64324427,-0.3368876,-0.55885482,-0.33332658,-0.56241584,-0.33078814,-0.56495428,0.44938254,-0.068720102,0.417068,-0.036405563,0.39895391,-0.018291473,0.38570428,-0.005041838,0.30131483,0.07934761,0.30487585,0.075786591,0.30741429,0.073248148,-0.032314539,-0.48578811,-0.050428629,-0.46767402,-0.063678265,-0.45442438,-0.14806771,-0.37003493,-0.14450669,-0.37359595,-0.14196825,-0.3761344,-0.01811409,-0.43535948,-0.031363726,-0.42210984,-0.11575317,-0.33772039,-0.11219215,-0.34128141,-0.10965371,-0.34381986,-0.013249636,-0.40399575,-0.097639084,-0.3196063,-0.094078064,-0.32316732,-0.091539621,-0.32570577,-0.084389448,-0.30635667,-0.080828428,-0.30991769,-0.078289986,-0.31245613,0.00356102,-0.22552824,0.006099463,-0.22806668,0.002538443,-0.2316277,0.19379845,
3/18/07,1.893,Google Flu,2.0725126,CDC,-0.17951262,-0.086615935,18-Mar-07,2007w12,12,2.6207476,2.8914917,3.2897861,3.5785096,-0.19674754,-0.25049162,0.032224782,0.17951262,2.4934256,0.42091298,0.17716774,0.42091298,2.0475111,-0.025001526,0.000625076,0.025001526,1.9732444,-0.099268198,0.009854175,0.099268198,1.9615719,-0.11094069,0.012307838,0.11094069,1.9696766,-0.10283601,0.010575245,0.10283601,2.0571957,-0.015316963,0.000234609,0.015316963,2.0529499,-0.019562721,0.0003827,0.019562721,2.0469077,-0.025604963,0.000655614,0.025604963,2.0680859,-0.004426718,1.95958E-05,0.004426718,2.154166,0.081653357,0.006667271,0.081653357,-0.6004256,0.24140036,-0.15451109,-0.20451415,-0.080244422,-0.27878082,-0.068571925,-0.29045331,-0.076676607,-0.28234863,-0.16419566,-0.19482958,-0.1599499,-0.19907534,-0.15390766,-0.20511758,0.44591451,0.39591146,0.52018118,0.32164478,0.53185368,0.30997229,0.52374899,0.31807697,0.43622994,0.40559602,0.4404757,0.40135026,0.44651794,0.39530802,0.074266672,-0.12426972,0.085939169,-0.13594222,0.077834487,-0.12783754,-0.009684563,-0.040318489,-0.005438805,-0.044564247,0.000603437,-0.050606489,0.011672497,-0.21020889,0.003567815,-0.20210421,-0.083951235,-0.11458516,-0.079705477,-0.11883092,-0.073663235,-0.12487316,-0.008104682,-0.21377671,-0.095623732,-0.12625766,-0.091377974,-0.13050342,-0.085335732,-0.13654566,-0.08751905,-0.11815298,-0.083273292,-0.12239873,-0.07723105,-0.12844098,0.004245758,-0.034879684,0.010288,-0.040921926,0.006042242,-0.045167685,0.39147288,
3/25/07,1.604,Google Flu,1.8708438,CDC,-0.2668438,-0.14263286,25-Mar-07,2007w13,13,2.5338712,2.6207476,2.8914917,3.2897861,-0.44787121,-0.19674754,0.071205609,0.2668438,2.4193738,0.54852998,0.30088514,0.54852998,1.9297421,0.05889833,0.003469013,0.05889833,1.8811806,0.010336876,0.000106851,0.010336876,2.120995,0.25015128,0.062575661,0.25015128,2.0920148,0.22117102,0.048916619,0.22117102,1.8808963,0.010052562,0.000101054,0.010052562,1.8833302,0.012486458,0.000155912,0.012486458,1.8908293,0.019985557,0.000399422,0.019985557,1.6778041,-0.19303966,0.03726431,0.19303966,1.709677,-0.16116679,0.025974734,0.16116679,-0.81537378,0.28168619,-0.32574213,-0.20794547,-0.27718067,-0.25650692,-0.51699507,-0.016692519,-0.48801482,-0.045672774,-0.27689636,-0.25679123,-0.27933025,-0.25435734,-0.28682935,-0.24685824,0.48963165,0.60742831,0.53819311,0.55886686,0.29837871,0.79868126,0.32735896,0.769701,0.53847742,0.55858254,0.53604352,0.56101644,0.52854443,0.56851554,0.048561454,0.069235206,-0.19125295,0.30904961,-0.16227269,0.28006935,0.048845768,0.068950891,0.046411872,0.071384788,0.038912773,0.078883886,-0.2398144,0.26048815,-0.21083415,0.2315079,0.000284314,0.020389438,-0.002149582,0.022823334,-0.009648681,0.030322433,0.028980255,0.4713223,0.24009871,0.26020384,0.23766482,0.26263773,0.23016572,0.27013683,0.21111846,0.23122358,0.20868456,0.23365748,0.20118546,0.24115658,-0.002433896,0.02253902,-0.009932995,0.030038118,-0.007499099,0.032472014,0.52131784,
4/1/07,1.375,Google Flu,1.4004214,CDC,-0.025421381,-0.018152665,1-Apr-07,2007w14,14,2.0725126,2.5338712,2.6207476,2.8914917,-0.17951262,-0.44787121,0.000646247,0.025421381,2.0261209,0.62569952,0.39149988,0.62569952,1.5226914,0.12226999,0.01494995,0.12226999,1.4065809,0.006159544,3.794E-05,0.006159544,1.2851814,-0.11523998,0.013280253,0.11523998,1.3534635,-0.04695785,0.00220504,0.04695785,1.4028131,0.002391696,5.72E-06,0.002391696,1.4022632,0.001841784,3.39E-06,0.001841784,1.3936563,-0.006765127,4.57669E-05,0.006765127,1.7499123,0.34949088,0.12214388,0.34949088,1.4887997,0.08837831,0.007810726,0.08837831,-0.6511209,0.60027814,-0.14769137,0.096848607,-0.031580925,-0.019261837,0.089818597,-0.14066136,0.021536469,-0.072379231,-0.027813077,-0.023029685,-0.027263165,-0.023579597,-0.018656254,-0.032186508,0.50342953,0.74796951,0.61953998,0.63185906,0.7409395,0.51045954,0.67265737,0.57874167,0.62330782,0.62809122,0.62385774,0.6275413,0.63246465,0.61893439,0.11611044,0.12842953,0.23750997,0.00703001,0.16922784,0.075312138,0.11987829,0.12466168,0.1204282,0.12411177,0.12903512,0.11550486,0.12139952,-0.10908043,0.053117394,-0.040798306,0.003767848,0.00855124,0.004317761,0.008001328,0.012924671,-0.000605583,-0.068282127,-0.16219783,-0.11763167,-0.11284828,-0.11708176,-0.11339819,-0.10847485,-0.12200511,-0.049349546,-0.044566154,-0.048799634,-0.045116067,-0.040192723,-0.053722978,0.000549912,0.00423348,0.009156823,-0.004373431,0.008606911,-0.004923344,0.45542637,
4/8/07,1.372,Google Flu,1.4688737,CDC,-0.09687376,-0.065951049,8-Apr-07,2007w15,15,1.8708438,2.0725126,2.5338712,2.6207476,-0.2668438,-0.17951262,0.009384525,0.09687376,1.8542222,0.38534844,0.14849342,0.38534844,1.5783448,0.10947108,0.011983918,0.10947108,1.372506,-0.096367717,0.009286737,0.096367717,1.4769026,0.008028865,6.44627E-05,0.008028865,1.4377345,-0.031139255,0.000969653,0.031139255,1.531966,0.063092232,0.00398063,0.063092232,1.5293685,0.060494781,0.003659619,0.060494781,1.5340345,0.065160751,0.004245923,0.065160751,1.2393383,-0.22953546,0.052686527,0.22953546,1.4438943,-0.024979472,0.000623974,0.024979472,-0.4822222,0.28847468,-0.20634484,0.012597322,-0.000506043,-0.19324148,-0.10490263,-0.088844895,-0.065734506,-0.12801301,-0.15996599,-0.033781528,-0.15736854,-0.03637898,-0.16203451,-0.031713009,0.27587736,0.49481952,0.48171616,0.28898072,0.37731957,0.3933773,0.41648769,0.35420918,0.32225621,0.44844067,0.32485366,0.44584322,0.32018769,0.45050919,0.2058388,0.013103366,0.10144222,0.11749995,0.14061034,0.078331828,0.046378851,0.17256331,0.048976302,0.16996586,0.044310331,0.17463183,-0.10439658,-0.088338852,-0.065228462,-0.12750697,-0.15945995,-0.033275485,-0.1568625,-0.035872936,-0.16152847,-0.031206965,0.039168119,-0.02311039,-0.055063367,0.071121097,-0.052465916,0.068523645,-0.057131886,0.073189616,-0.094231486,0.031952977,-0.091634035,0.029355526,-0.096300006,0.034021497,0.002597451,0.12358701,-0.00206852,0.12825298,-0.004665971,0.12565553,0.63178295,
4/15/07,1.243,Google Flu,1.1551366,CDC,0.087863445,0.076063253,15-Apr-07,2007w16,16,1.4004214,1.8708438,2.0725126,2.5338712,-0.025421381,-0.2668438,0.007719985,0.087863445,1.4532434,0.29810679,0.088867657,0.29810679,1.2884595,0.13332295,0.01777501,0.13332295,1.0680264,-0.087110162,0.00758818,0.087110162,0.9731009,-0.18203568,0.03313699,0.18203568,1.0077622,-0.14737439,0.021719212,0.14737439,1.2027105,0.047573924,0.002263278,0.047573924,1.1984617,0.043325067,0.001877061,0.043325067,1.1918122,0.036675572,0.001345098,0.036675572,1.2211454,0.066008806,0.004357162,0.066008806,1.2902604,0.13512385,0.018258454,0.13512385,-0.21024334,0.38597023,-0.045459509,0.2211864,0.17497361,0.000753284,0.26989913,-0.094172239,0.23523784,-0.059510946,0.040289521,0.13543737,0.044538379,0.13118851,0.051187873,0.12453902,0.16478384,0.43142974,0.38521695,0.21099663,0.48014247,0.11607111,0.44548118,0.1507324,0.25053287,0.34568071,0.25478172,0.34143186,0.26143122,0.33478236,0.22043312,0.046212792,0.31535864,-0.04871273,0.28069735,-0.014051437,0.08574903,0.18089688,0.089997888,0.17664802,0.096647382,0.16999853,0.094925523,-0.26914585,0.06026423,-0.23448455,-0.13468409,-0.039536238,-0.13043523,-0.043785095,-0.12378573,-0.050434589,-0.034661293,-0.32941008,-0.22960961,-0.13446176,-0.22536075,-0.13871062,-0.21871126,-0.14536011,-0.19494832,-0.099800467,-0.19069946,-0.10404932,-0.18404996,-0.11069882,0.004248858,0.090898991,0.010898352,0.084249496,0.006649494,0.080000639,0.56201553,
